customer_unique_id,clv_tier,predicted_clv_12m,monetary_value,frequency,will_repeat,repeat_purchase_probability,delivery_delay_days,delay_band,review_score
46e558e181f5d5bc24bafbbf3822c129,Platinum,15.529930563643337,0.0,0.0,0,0.5247471226347373,-26.0,Arrived 14+ days early,3.0
46e5acb6c2cdfc0f4860de6df22769e5,Bronze,6.614969891823603,0.0,0.0,0,0.4948084905689753,-12.0,Arrived early,5.0
46e5cf1bf11e893f9829907f712a8ef6,Platinum,21.056727896103077,0.0,0.0,0,0.4924709045226793,-9.0,Arrived early,5.0
46e7ed1ef9223b2026fb4919fc7c7f05,Bronze,7.115171395863398,0.0,0.0,0,0.498610532198163,-21.0,Arrived 14+ days early,2.0
46e89cfb02add5f5600bd439adb2a49c,Silver,8.339708073782354,0.0,0.0,0,0.4825595299245911,-2.0,Arrived early,4.0
46e8adbe1802b0aa1d172eb1a4eba9fe,Silver,8.10886843257911,0.0,0.0,0,0.5315393765231856,-21.0,Arrived 14+ days early,5.0
46e943fabf935e18c6d55b4d49a7dae5,Bronze,6.765554822980707,0.0,0.0,0,0.4889495027650283,-13.0,Arrived early,5.0
46e9cb895f1f933fe2a905fde4e02cc6,Gold,9.81378253350993,0.0,0.0,0,0.5020363441788821,-6.0,Arrived early,4.0
46ec3d706a28d01027224832941ae069,Platinum,15.529930563643337,0.0,0.0,0,0.43972254458379,-11.0,Arrived early,5.0
46ec69b0ed8d4428218e24bc0d392303,Gold,12.095127267486877,0.0,0.0,0,0.4874210761328734,-12.0,Arrived early,5.0
46ed126bcf1df6e195dbc63d7c320983,Bronze,4.223075374354238,43.32,1.0,1,0.5010997639897646,-11.0,Arrived early,5.0
46ed566acfe7af7f285fc5280bdcc87e,Platinum,15.961918493702356,0.0,0.0,0,0.517868249053772,-20.0,Arrived 14+ days early,5.0
46ed7e02073e431706195e358a1d1d93,Silver,8.722947373681029,0.0,0.0,0,0.4996184679532412,-16.0,Arrived 14+ days early,5.0
46ed8030155b00e9e89eb1cac2ac2272,Platinum,19.8696856002664,0.0,0.0,0,0.5027586364069714,-9.0,Arrived early,4.0
46eea84161fc3fbb4040fd02b046a70c,Gold,12.42657038438166,0.0,0.0,0,0.54114937189002,-10.0,Arrived early,5.0
46f0d29840510471a3832c567c7f62af,Platinum,14.86529421702928,0.0,0.0,0,0.5283810165963261,-21.0,Arrived 14+ days early,5.0
46f1052e5dd26aa23ff9004b8edb293e,Bronze,6.323213746964163,0.0,0.0,0,0.4890519235666132,-20.0,Arrived 14+ days early,1.0
46f15c2526277c2f9cfa6b239dfb11b3,Bronze,5.847136227623995,0.0,0.0,0,0.5321200508982805,-25.0,Arrived 14+ days early,5.0
46f231c09857b4aa8ab3a3b0912cf002,Platinum,19.8696856002664,0.0,0.0,0,0.4773490295543117,-7.0,Arrived early,5.0
46f2e955a2102e6c4fc5423b1fb76ad6,Platinum,13.201195019840174,0.0,0.0,0,0.5303912155566863,-4.0,Arrived early,5.0
46f35988b9b224ddd3a90349052552e9,Silver,8.231487192571253,0.0,0.0,0,0.5033349990553527,-8.0,Arrived early,3.0
46f3f8441baaaa9923a253b6dd0df2e4,Silver,8.865946542405831,0.0,0.0,0,0.5003415026751933,-11.0,Arrived early,5.0
46f40961423812c64201b6ac9dc1f658,Silver,9.078978051181693,0.0,0.0,0,0.4272105607197838,-16.0,Arrived 14+ days early,5.0
46f454b639748d2069d3f9e279a16105,Platinum,13.009565664448784,0.0,0.0,0,0.4963511940289661,-13.0,Arrived early,5.0
46f54ba0c3b40ec2ef1f76e0bfc0a72b,Platinum,13.009565664448784,0.0,0.0,0,0.4954599547798811,-11.0,Arrived early,5.0
46f5d269affee0ce83e818ee3cb02e57,Platinum,13.104613766801217,0.0,0.0,0,0.464541068438244,-4.0,Arrived early,5.0
46f6d9edde823b57360186471b35d4ff,Silver,8.231487192571253,0.0,0.0,0,0.505787594560233,-19.0,Arrived 14+ days early,5.0
46f7abaa3691d391d334ab03c0338f55,Gold,10.446090271467948,0.0,0.0,0,0.5337057151443053,-21.0,Arrived 14+ days early,5.0
46f8480c92b05fd97e37974a582df787,Platinum,18.00542223383944,0.0,0.0,0,0.5000429041062227,-9.0,Arrived early,5.0
46f85d17380660c2b457a30d81b7fd32,Bronze,6.581192890573627,0.0,0.0,0,0.481382359599821,-10.0,Arrived early,3.0
46f8e31e12ee5d384d6c4a8b0218f950,Gold,11.138114106521824,0.0,0.0,0,0.4500300139462416,-7.0,Arrived early,1.0
46f999c7216a7dabe82b5ce58a1792ce,Silver,7.923674265304349,0.0,0.0,0,0.5062203580709397,-12.0,Arrived early,4.0
46fa1edae9b7921e3c9588f24af56ee7,Bronze,6.874009891977748,0.0,0.0,0,0.4725521027427591,-8.0,Arrived early,4.0
46fa2563b12609b1e135d08c43b1848c,Silver,9.0355162318829,0.0,0.0,0,0.5334275417429551,-22.0,Arrived 14+ days early,5.0
46fa86cb37d17bf9bcf3dfafe8796f93,Gold,12.82391520464028,0.0,0.0,0,0.5023399969044445,-15.0,Arrived 14+ days early,5.0
46fae5e7a53feb44b1d3922d4cd51694,Silver,8.546027709290536,0.0,0.0,0,0.49845086455519,-13.0,Arrived early,2.0
46fb91dbc46fb25d7761f9dd6f308d21,Bronze,5.334935344287096,0.0,0.0,0,0.4797511005868107,-1.0,Arrived early,4.0
46fc5e2010cad46398d65cee28bd6207,Gold,9.49087492580582,0.0,0.0,0,0.5207739437786227,-17.0,Arrived 14+ days early,5.0
46fcf6185f6e3b87d1c83c647d0e87d3,Silver,9.326099790442402,0.0,0.0,0,0.5512457305800849,-28.0,Arrived 14+ days early,5.0
46fd21f8a3b4a07a38cee494c93b13f6,Bronze,6.923370693320799,0.0,0.0,0,0.4638896842570748,-6.0,Arrived early,2.0
46fdd6df708c7bd3414d35806230d8e3,Platinum,14.616839906792643,0.0,0.0,0,0.5670521337191747,-34.0,Arrived 14+ days early,5.0
46fe28a37808da7649e403dc4d896d59,Platinum,19.391115349469253,0.0,0.0,0,0.4897109132168605,-9.0,Arrived early,5.0
46fe47b60e6374715f7369aaf0bff064,Platinum,13.869267978689196,0.0,0.0,0,0.5167799767306346,-14.0,Arrived 14+ days early,5.0
46ff58bc972f26ff6132f8e3c2b0215c,Bronze,5.019799450054867,0.0,0.0,0,0.5600602411648375,-33.0,Arrived 14+ days early,5.0
46ffe7cab19e3bc89e61c151a4ba4a1d,Silver,8.28522927536557,0.0,0.0,0,0.5339564265668648,-24.0,Arrived 14+ days early,5.0
47006bd2543d13293d14a46fc7fdff50,Gold,10.244664333843572,0.0,0.0,0,0.4958346857434748,-15.0,Arrived 14+ days early,4.0
4700fb5c5be4d27d6bed7cb5185e6c48,Bronze,5.500361231151979,0.0,0.0,0,0.4916411976604534,-16.0,Arrived 14+ days early,1.0
470103b27b2ec35aa36b2486107da670,Silver,9.37256066744496,0.0,0.0,0,0.5335646128327632,-19.0,Arrived 14+ days early,4.0
47011ded765f5388dba9556c996adbaf,Bronze,5.386460244405517,0.0,0.0,0,0.5089984400542569,-27.0,Arrived 14+ days early,1.0
47024aeaefb8911f866b674def017226,Silver,8.126152094521988,0.0,0.0,0,0.4880777368389257,-3.0,Arrived early,5.0
4702945c3b363dd3a5d1cbe913cc95d2,Silver,7.533740949417128,0.0,0.0,1,0.4648720272844822,1.0,Arrived late,1.0
4702ba5faa8283e0f6b6a545cdaf8a9f,Platinum,17.251689959135415,211.84,1.0,1,0.5392405551794278,-27.0,Arrived 14+ days early,5.0
470343eb61f65fecf6c7bdac5facb874,Gold,9.51491668940514,0.0,0.0,0,0.4886712462990179,-6.0,Arrived early,3.0
4703af836df18f6542fa4f44ba6cebaa,Platinum,16.036573754905408,0.0,0.0,0,0.4773182381840477,-12.0,Arrived early,4.0
47046e89851741b3261c81eebc09c062,Silver,8.488708507730557,0.0,0.0,0,0.5000063925752876,-6.0,Arrived early,3.0
4704ad58366935f13d3f877aeff5f2af,Bronze,6.730181558701478,0.0,0.0,0,0.5076556810181989,-14.0,Arrived 14+ days early,5.0
4704cb39c34e6ce5e70d69d37a2e1431,Gold,12.015232982898343,0.0,0.0,0,0.5253350515184264,-23.0,Arrived 14+ days early,5.0
470512c1c53efe65adedacad47124a0e,Gold,11.450449870989752,0.0,0.0,0,0.4866907967770288,-10.0,Arrived early,5.0
470613575ea5c168b39832a766ec52a6,Bronze,6.113909261260211,0.0,0.0,0,0.4707763578923186,-7.0,Arrived early,4.0
4706721f3a6d9c24567ee139423d530a,Platinum,22.936528967612507,0.0,0.0,0,0.4651912677559757,-6.0,Arrived early,5.0
4706af85da078301c35ace57729cbc6b,Bronze,5.298742366571576,0.0,0.0,0,0.503631797359921,-16.0,Arrived 14+ days early,5.0
47075b7e79d05b3d1c76bca315ae187d,Platinum,20.37713382097441,0.0,0.0,0,0.4637789550875799,-9.0,Arrived early,1.0
4707fd68c1827609e6ce424d8055f1f9,Gold,12.82391520464028,0.0,0.0,0,0.502981515725793,-10.0,Arrived early,5.0
47084c2b860e0138fb2e463b233adf55,Silver,7.731407084569541,0.0,0.0,0,0.5062648081103635,-20.0,Arrived 14+ days early,4.0
470853916afc14a84aaff482ca87aa6a,Platinum,18.203526883280333,0.0,0.0,0,0.5195687187507539,-20.0,Arrived 14+ days early,5.0
4709f700d732ecc6841b3c33ecb46dd4,Platinum,18.615343668943524,0.0,0.0,0,0.4904673320987288,-7.0,Arrived early,5.0
470a28a9edeac03963c382d8fea393e6,Silver,7.262950525770948,0.0,0.0,0,0.5084725571416799,-15.0,Arrived 14+ days early,5.0
470a2cdf168b93d3c2d0f91e9a73b92d,Gold,9.686876569072124,0.0,0.0,0,0.5092086934571964,-12.0,Arrived early,3.0
470a8f2e1dc7b277e4625f23039c6f84,Platinum,13.708559195196438,0.0,0.0,0,0.4775911809228889,-3.0,Arrived early,5.0
470adde7d91f2694e38b79cb314252fb,Bronze,6.581192890573627,0.0,0.0,0,0.5552457962410364,-18.0,Arrived 14+ days early,3.0
470ecd21d10f838200dcf9ebb2a0a9d9,Gold,10.32997044593414,0.0,0.0,0,0.4803155072504222,-10.0,Arrived early,4.0
47104da434d1b3240e419588313c2496,Silver,7.4172168402052465,0.0,0.0,0,0.4821433312367212,-8.0,Arrived early,5.0
4710663cf32a1ff1532c38d3e6aa4222,Bronze,6.2619275523004925,0.0,0.0,0,0.4953914830124203,-12.0,Arrived early,5.0
471115dafc25680978fea214b759a522,Platinum,14.49604303701474,0.0,0.0,0,0.5443824457820678,-28.0,Arrived 14+ days early,5.0
4711348768db55c57a67aba080ead566,Platinum,124.71774512876732,1040.55,1.0,1,0.4598801968951999,7.0,Arrived late,5.0
47116cd6a4dfb57e4a958e289f18f1af,Platinum,13.978739584500982,0.0,0.0,0,0.4639368213902671,-28.0,Arrived 14+ days early,5.0
4713eb62e56286069b3da61d18ddbcab,Platinum,20.642619371621507,0.0,0.0,0,0.5334405710452134,-23.0,Arrived 14+ days early,5.0
4714b1441a8d4cb9a30441cba4cf9b91,Platinum,15.460472990690054,0.0,0.0,0,0.5195952247586842,-20.0,Arrived 14+ days early,5.0
4714c6b809db8b92eaa6a690b9cb6e3d,Silver,8.267234159135624,0.0,0.0,0,0.4893158065978377,-7.0,Arrived early,3.0
4716de56a2dabba6263f78bfb5f4e605,Platinum,13.655897021443543,0.0,0.0,0,0.4301846321764639,14.0,Arrived late,1.0
4716e110cbdda0818aed855d8ef44c7c,Platinum,14.377442919736303,0.0,0.0,0,0.528037984030394,-21.0,Arrived 14+ days early,5.0
471774533790e9e337b0a5bef4824d88,Gold,9.466960868662095,0.0,0.0,0,0.5026378969204219,-14.0,Arrived 14+ days early,5.0
4718ef407a8ec498eb8f6f6b3dddd425,Gold,10.475555657099664,0.0,0.0,0,0.4399104011614002,8.0,Arrived late,1.0
47196dfe68ed542eb0e86d1cb3577cf4,Bronze,6.056689077171258,0.0,0.0,0,0.5070412967180066,-14.0,Arrived 14+ days early,5.0
4719fba0799495f29a6bd750e76ff63d,Platinum,15.742584948631334,0.0,0.0,0,0.5107812520566628,-20.0,Arrived 14+ days early,3.0
471a24372d53ecc0026e8ac156261ea4,Platinum,15.323629135276288,0.0,0.0,0,0.4822458005663686,-8.0,Arrived early,5.0
471b4157081884bf416a0cf4fd40f1c8,Silver,8.30330624514704,0.0,0.0,0,0.5171341319366649,-13.0,Arrived early,1.0
471c60b2055e13359c7e4f1e180dad7f,Gold,9.466960868662095,0.0,0.0,0,0.5248862744399319,-12.0,Arrived early,1.0
471d491452eabd128b8fe5b12b913f9f,Bronze,7.050030876148271,0.0,0.0,0,0.4994759923956066,-11.0,Arrived early,5.0
471d5ca7721cb58b096d992a4790914a,Silver,8.663128662265342,0.0,0.0,0,0.5256473107406915,-19.0,Arrived 14+ days early,5.0
471eeb4cdf50d181efae4a7ffb25749c,Gold,9.788120860571516,0.0,0.0,0,0.5062888409562816,-14.0,Arrived 14+ days early,1.0
471f7a0f1522b1c7f08f2aca7f56989c,Gold,12.176180589807204,0.0,0.0,0,0.5132106977174428,-19.0,Arrived 14+ days early,5.0
472004fd1600444e5d906904864b230d,Silver,7.460473628169522,0.0,0.0,0,0.5045774857749526,-16.0,Arrived 14+ days early,5.0
47210d3ce94df6a7e4895266f9658b6e,Platinum,17.53124028620976,0.0,0.0,0,0.5134922937639668,-18.0,Arrived 14+ days early,5.0
4722e0c6504373d4231a55364ba31bbf,Gold,9.63707910991194,0.0,0.0,0,0.4903822081784704,-6.0,Arrived early,5.0
472326965e0bbde0de9809c6d6415bf5,Gold,9.9974807770946,0.0,0.0,0,0.5693082690218647,-24.0,Arrived 14+ days early,4.0
47241156f53adb201a393df4569ed484,Platinum,18.40675935841043,0.0,0.0,0,0.5085842853004305,-18.0,Arrived 14+ days early,5.0
4725b6ad059bb1a8bffc3de7dba595eb,Bronze,5.523733592708679,0.0,0.0,0,0.5133129107576978,-6.0,Arrived early,4.0
47264e9608c5814e2a7b260f6fe154b5,Bronze,6.36475961001873,0.0,0.0,0,0.545425782814167,-27.0,Arrived 14+ days early,5.0
4727a8e676926119d5d9cc5c1bb705f8,Bronze,5.42388922573137,0.0,0.0,0,0.4952629054322122,-9.0,Arrived early,4.0
472852e151389ee34481299bc2831b4e,Platinum,18.203526883280333,0.0,0.0,0,0.5086480154443676,-17.0,Arrived 14+ days early,5.0
4728b5b2cdd35bbc57963ac73436ed44,Silver,8.507725477443492,0.0,0.0,0,0.5126259354422713,-13.0,Arrived early,4.0
472a03ae2a6048de27c71f5e4a1d974b,Platinum,13.399119246033584,0.0,0.0,0,0.5235021995886822,-21.0,Arrived 14+ days early,5.0
472a149da00ab76966375b76601af3e3,Bronze,6.706810058598144,0.0,0.0,0,0.4746546177600002,-8.0,Arrived early,5.0
472b4749ae32cece39b31bea32014875,Silver,7.431577984067544,0.0,0.0,0,0.5311816906009247,-16.0,Arrived 14+ days early,3.0
472bb055bdefb40b464e87e33ff5cb81,Gold,10.133221742539863,0.0,0.0,0,0.4910343789513544,-14.0,Arrived 14+ days early,4.0
472d6dfafda3c91c8712ebf3699537f8,Platinum,18.00542223383944,0.0,0.0,0,0.4915233862501311,-12.0,Arrived early,5.0
472eae247a25ee1529d03002eb740637,Silver,9.25731002136199,0.0,0.0,0,0.4846083771044157,-14.0,Arrived 14+ days early,1.0
472f97755c020f7fff14b98fc996c900,Bronze,7.128348887565766,0.0,0.0,0,0.5030698327483097,-17.0,Arrived 14+ days early,5.0
472fc978a23f869cf695ca63df77673c,Platinum,19.62696437790578,0.0,0.0,0,0.4131708970121769,0.0,Arrived early,5.0
473089b23876b579b3ca154c3d4a0309,Gold,9.711979696659448,0.0,0.0,0,0.4882815367319835,-9.0,Arrived early,4.0
4731dbaa797a769634978398e1925d53,Silver,7.669450403446247,0.0,0.0,0,0.4998304517697966,-19.0,Arrived 14+ days early,3.0
47341c0065bef56d7433bfabf25a942e,Platinum,22.42908457219579,0.0,0.0,0,0.5003631701854577,-15.0,Arrived 14+ days early,5.0
4734fbf54dc311bb5593c823625133a5,Silver,7.181566685441689,0.0,0.0,0,0.5293031294964585,-22.0,Arrived 14+ days early,5.0
4734fd2edba523ebe48a3ea2b4681efa,Silver,7.290503763300504,0.0,0.0,0,0.5256571128018572,-17.0,Arrived 14+ days early,5.0
47351f35d6ead07e0f2d39a2adaf73be,Bronze,7.115171395863398,0.0,0.0,0,0.4719172668052719,-7.0,Arrived early,5.0
4735373c70fabcc3c705771f828362d7,Silver,8.886777115971586,0.0,0.0,0,0.5133926636227422,-18.0,Arrived 14+ days early,5.0
4735ba9cc9ee7e5f88d7dee7ff3990ee,Silver,8.196060810921113,0.0,0.0,0,0.4836316214464038,2.0,Arrived late,5.0
47368842f3611a911ad776b043394ea1,Platinum,16.265362435119112,0.0,0.0,0,0.5134812850970251,-18.0,Arrived 14+ days early,5.0
4736edc381da3d6dc96db9e901e3c4cf,Bronze,6.730181558701478,0.0,0.0,0,0.4850508060609725,-7.0,Arrived early,5.0
473741c358b796cea08b4626d15d5870,Silver,8.394939421567909,0.0,0.0,0,0.4530727118585807,-13.0,Arrived early,5.0
47378ac106776bb71ad23c50f9d83fca,Gold,10.446090271467948,0.0,0.0,0,0.4962706285297326,-7.0,Arrived early,4.0
473823fb6dec58ab655e98d0da8daaa4,Platinum,21.344063623608704,0.0,0.0,0,0.4894358459596798,-9.0,Arrived early,5.0
4738939242f878ea51b949f6e89c9084,Platinum,21.344063623608704,0.0,0.0,0,0.456454000425486,-2.0,Arrived early,5.0
4738cadda5b3d09fdbfc89adde1094da,Bronze,6.861782767441438,0.0,0.0,0,0.4807778688406179,-15.0,Arrived 14+ days early,1.0
4738f178d97aaf64a1401f6d142195d9,Gold,10.10576168237738,0.0,0.0,0,0.4910596264421263,-9.0,Arrived early,5.0
4738f449248109741f9ef3971d2d18d7,Gold,9.762600642271964,0.0,0.0,0,0.5032863843665886,-5.0,Arrived early,5.0
47399ede3d8e67631b98b615bdf3d362,Platinum,13.399119246033584,0.0,0.0,0,0.4573904510838019,3.0,Arrived late,3.0
4739b5d5f7b5ce4eda1e9323d541f051,Bronze,6.047258816397906,0.0,0.0,0,0.5132161399144236,-15.0,Arrived 14+ days early,5.0
473c779638bdbefee9d8b81d441b8bda,Gold,10.972348616370692,0.0,0.0,0,0.4849156683710603,-7.0,Arrived early,3.0
473ccd2f03685490c92e20a120aa7dba,Silver,7.923674265304349,0.0,0.0,0,0.5433989215154138,-15.0,Arrived 14+ days early,5.0
473d82e9b787e6b8a60ffa4105346866,Platinum,15.391709600040114,0.0,0.0,0,0.5335461868499675,-23.0,Arrived 14+ days early,4.0
473d9165586cfc6708841d07adf6c020,Platinum,92.59556859620048,949.2,1.0,1,0.5746207550109422,-13.0,Arrived early,5.0
473dea9af9e47b825af2a22819857109,Platinum,15.742584948631334,0.0,0.0,0,0.5184544321839265,-22.0,Arrived 14+ days early,5.0
473df5553bb37f3a97b00af2d2bd1e0f,Silver,9.100874025716916,0.0,0.0,0,0.4912043803587873,-12.0,Arrived early,5.0
473df93bb42ae1f0f0aa38846aa3a929,Platinum,16.036573754905408,0.0,0.0,0,0.4804683383486775,-8.0,Arrived early,5.0
473e47de43fbdbf38eedc6869e7624fa,Bronze,6.637686637067573,0.0,0.0,0,0.5003060311510478,-8.0,Arrived early,5.0
473e74969de69a321454f7ac201651e7,Bronze,5.7776798788608685,0.0,0.0,0,0.5528954369049237,-19.0,Arrived 14+ days early,5.0
473f7ba5343803cbf047377f04085c45,Silver,7.842368567187805,0.0,0.0,0,0.4824352167679295,-8.0,Arrived early,5.0
47403791852ad9e03ae6f4d452df5d7c,Gold,11.038017232427062,0.0,0.0,0,0.4888687958194422,-6.0,Arrived early,4.0
4740b372ea8d9d5610b12aa2eea20a5b,Gold,12.217150327056826,0.0,0.0,0,0.5004089242518087,-18.0,Arrived 14+ days early,2.0
474185685b6ac97a0fc6daf0b10544d0,Bronze,6.861782767441438,0.0,0.0,0,0.5188696258118395,-14.0,Arrived 14+ days early,5.0
47418fd47fb59f09a17556f288dee4b9,Silver,9.078978051181693,0.0,0.0,0,0.5111336204625474,-18.0,Arrived 14+ days early,5.0
474295909df1264244566c956385a2e7,Bronze,5.305940891133292,0.0,0.0,0,0.4890898358784235,-8.0,Arrived early,5.0
474306fa75a18e039c27a0dd0d2c5dbf,Platinum,14.73990038125395,0.0,0.0,0,0.5321244976296088,-23.0,Arrived 14+ days early,5.0
4743572b62015421672e2f6162dad5b7,Platinum,16.112023473081067,0.0,0.0,0,0.4780121827532868,-9.0,Arrived early,5.0
4745885d46b5d9a59e0f403e0d2438c6,Platinum,17.71742188650042,0.0,0.0,0,0.497222336649375,-8.0,Arrived early,5.0
47463eb4bfb39cf92bfdb49ec033aa08,Platinum,16.422051251054015,0.0,0.0,0,0.5096618458339736,-19.0,Arrived 14+ days early,5.0
4746432412e3484e8db19d5ac859841b,Platinum,18.304488460979435,0.0,0.0,0,0.5105453618732111,-17.0,Arrived 14+ days early,5.0
4746c99fe8b7985f53cb6885c456defd,Platinum,18.304488460979435,0.0,0.0,0,0.5024324275787521,-14.0,Arrived 14+ days early,5.0
474850578cdbb716a9629a183d1276bb,Silver,9.419511642219684,0.0,0.0,0,0.5100381493710694,-10.0,Arrived early,5.0
47489788e48f45b876c1969741483c8f,Gold,12.095127267486877,0.0,0.0,0,0.5260885141253716,-21.0,Arrived 14+ days early,5.0
474897b0404bdde15ac6f63448c06622,Platinum,13.399119246033584,0.0,0.0,0,0.4754154540392815,-7.0,Arrived early,5.0
474a9bd593c96f177e663536da52feec,Silver,8.663128662265342,0.0,0.0,0,0.5033135730901789,-17.0,Arrived 14+ days early,5.0
474c11ad1e7a7c20127a45b744e7c38f,Silver,8.358034111114021,0.0,0.0,0,0.4806627512707669,-14.0,Arrived 14+ days early,3.0
474ca13daf52d941cc06e5a601d86f66,Bronze,6.801312950757925,0.0,0.0,0,0.4832441298532287,-10.0,Arrived early,5.0
474cb0c8b2a121c177772005f6a27cde,Silver,9.395974387351222,0.0,0.0,0,0.5233277557759379,-16.0,Arrived 14+ days early,5.0
474dc55152d9636a4f660ca32374afcc,Gold,10.133221742539863,0.0,0.0,0,0.5062357651461773,-8.0,Arrived early,4.0
474e6f9015656d6c09a2f572c8c64ec2,Bronze,5.847136227623995,0.0,0.0,0,0.4781565105087457,-10.0,Arrived early,5.0
474ef1978c42917f93bd84783862bdf0,Bronze,6.385743352043428,0.0,0.0,0,0.4732309175603399,-12.0,Arrived early,3.0
474fd046fedfc0b92117727d14e273bd,Platinum,14.14657913555594,0.0,0.0,0,0.5409407357930224,-28.0,Arrived 14+ days early,5.0
475229dfd59026d3cc3105cac4fe00c4,Silver,7.60851452773232,0.0,0.0,0,0.4619051408017809,1.0,Arrived late,5.0
47536cd28cca4c60e0a137015f51eced,Silver,7.700299494234844,0.0,0.0,0,0.4934076880388211,-7.0,Arrived early,5.0
4753f636cd4b638747f560aef48855cd,Silver,9.326099790442402,0.0,0.0,0,0.533856813873333,-21.0,Arrived 14+ days early,5.0
4753f8f5ccd47956ae9a4a0b8ba18cda,Bronze,6.241768598181254,0.0,0.0,0,0.4964273005865151,-12.0,Arrived early,5.0
47540661634928b76c9e863afd1bfce1,Platinum,20.778482377462822,0.0,0.0,0,0.4652944543055055,-6.0,Arrived early,5.0
47543a17e6d9e2531d88d1f0b2e77502,Silver,8.267234159135624,0.0,0.0,0,0.4555985394544862,4.0,Arrived late,1.0
47544ae3eefc23e1a2396c3154d9cfc9,Platinum,15.323629135276288,0.0,0.0,0,0.5724650311863169,-15.0,Arrived 14+ days early,5.0
47544c4d42f988172faedb4b05231671,Platinum,13.964461725211004,113.11,1.0,1,0.5081105362763864,-14.0,Arrived 14+ days early,5.0
4754e3b66497719a91b36268ed9c5718,Silver,8.507725477443492,0.0,0.0,1,0.5107939123317705,-15.0,Arrived 14+ days early,5.0
47559e2dc651adec4b78916b030bff94,Bronze,6.672064213657547,0.0,0.0,0,0.5030158284009764,-14.0,Arrived 14+ days early,5.0
4755e6cf97a25760ab159e0457c84a29,Bronze,4.844260029524553,32.37,1.0,1,0.4865326518336032,-1.0,Arrived early,5.0
4756cdfaa2f859fb9459ce92f4ae1ac2,Gold,11.744358763838704,0.0,0.0,0,0.4991978261527761,-15.0,Arrived 14+ days early,5.0
4757513bdcbe18dc733da74607fd85a7,Platinum,14.993094241237667,0.0,0.0,0,0.528796556140828,-25.0,Arrived 14+ days early,4.0
4757b4d81eaab4d270e585126410dc5c,Bronze,0.7769671268661144,45.86,1.0,1,0.4798772609447607,-9.0,Arrived early,3.0
47587b8d4fe613ff6f42a7087e3307c5,Silver,8.196060810921113,0.0,0.0,0,0.5202883626560503,-16.0,Arrived 14+ days early,5.0
4758b959cb2bd61f4dca85be6acf5c37,Silver,8.249320321382825,0.0,0.0,0,0.4870968452920624,-8.0,Arrived early,1.0
4758bb880479dc35ec48f38bebcdcfc7,Platinum,16.112023473081067,0.0,0.0,0,0.5115643193939753,-18.0,Arrived 14+ days early,5.0
4758f8ae2b380b23399a5900cd732703,Gold,11.897507555527104,0.0,0.0,0,0.5173340775709022,-17.0,Arrived 14+ days early,5.0
475956ece26647d620af9bc9c2297bc8,Silver,8.231487192571253,0.0,0.0,0,0.4680171091288444,-2.0,Arrived early,2.0
475a96bad0d5e8d6fce844081747d55a,Gold,12.55601194417824,0.0,0.0,0,0.4723137070970127,-6.0,Arrived early,5.0
475aad01a755a9ef191ba1e9081ad0db,Bronze,5.660102401375179,0.0,0.0,0,0.4761570166187023,-11.0,Arrived early,2.0
475b371565fac3dde82974b8c43b89ed,Gold,11.240176705107077,0.0,0.0,0,0.4749987076094384,-3.0,Arrived early,4.0
475ba2c920a9ab4d0c5f64ccb6ebb776,Gold,12.778401868507125,0.0,0.0,0,0.5176586740862892,-9.0,Arrived early,5.0
475bab3cc9b4f53efb3d2584d825f988,Gold,11.071168162007227,0.0,0.0,0,0.4741172779436769,-11.0,Arrived early,4.0
475be2351340859d5701f203d3a2e8b6,Silver,8.339708073782354,0.0,0.0,0,0.4939030030083466,-6.0,Arrived early,4.0
475c8470cac5316dc1bdf13a46ec7008,Silver,7.15485561838345,0.0,0.0,0,0.4822411869554994,-6.0,Arrived early,4.0
475cab480951109dec3ad6f770167fa5,Bronze,2.8170025151361453,132.14,1.0,1,0.4650532969258318,-10.0,Arrived early,3.0
475d4eb16efe698064c2966acd62584c,Bronze,3.710040268001151,55.04,1.0,1,0.4771966843628312,0.0,Arrived early,5.0
475e1ab568d2e1fa9722c0428f8b0b8c,Gold,9.612382462174404,0.0,0.0,0,0.5270862820809358,-8.0,Arrived early,2.0
475e638b2b16d4b407b41ae324fc70bb,Silver,8.488708507730557,0.0,0.0,0,0.5273299344248117,-19.0,Arrived 14+ days early,5.0
476044a045850de49b672f57aee54b5d,Platinum,18.615343668943524,0.0,0.0,0,0.5019730696557401,-12.0,Arrived early,5.0
476067c2619e103d569ac1c3cde464cb,Silver,8.469780103617255,0.0,0.0,0,0.5185671684099509,-16.0,Arrived 14+ days early,3.0
4760c4078dcc7863d1973871094b8fd4,Silver,8.126152094521988,0.0,0.0,0,0.5145623783169988,-21.0,Arrived 14+ days early,4.0
4761391c151e10ebed80d55c187be591,Gold,12.96260437614959,0.0,0.0,0,0.522766379667086,-17.0,Arrived 14+ days early,5.0
47647986f010569ab157d23d9ac7f508,Gold,9.891628722181228,0.0,0.0,0,0.4976667618174819,-2.0,Arrived early,5.0
4766b3e7d21432b89cf0bec7e206d013,Gold,9.63707910991194,0.0,0.0,0,0.481507397399454,-6.0,Arrived early,3.0
4766c34deb79566d30d1c7a51ea898f7,Gold,10.535020577916647,0.0,0.0,0,0.4911455371381971,-5.0,Arrived early,5.0
